name,stars,comment,sentiment,comment_length,processed_comment
کاربر ۶۳۰۱۸۶۶,5,مدت زمان زیادی بود که دیگه کتاب نمیخواندم با خواندن این کتاب دوباره به مطالعه علاقمند شدم . ازخواندن این کتاب لذت خواهید برد و نکات بسباری یادخواهیدگرفت . شاید دنیاهای مجازی همان یوم المجادله شاید باشد . زمانیکه روز رستاخیر انسان با خداوند مجادله میکند که مثلا چرا او را زن یا مرد نیافریده بود چرا در این شهر یا آن شهر و کشور به دنیا نیامده بود چرا در این و یا آن خانواده نزیسته بود و هزاران امکان و شرایط دیگر . خداوند تمام آن زندگی های نکرده را به انسان نشان میدهد و انسان میبیند که کم و بیش همان کارها را زندگیش انجام میدهد و این شاید از عدالت باری تعالی باشد . الله اعلم .,1,121,مدت زمان زیادی دیگه کتاب نمی‌خواندم خواندن کتاب دوباره مطالعه علاقمند شدم ازخواندن کتاب لذت خواهید برد نکات بسباری یادخواهیدگرفت دنیاهای مجازی همان یوم المجادله باشد زمانیکه روز رستاخیر انسان خداوند مجادله می‌کند مثلا چرا زن مرد نیافریده چرا شهر شهر کشور دنیا نیامده چرا خانواده نزیسته هزاران امکان شرایط خداوند تمام زندگی‌های نکرده انسان نشان می‌دهد انسان می‌بیند کم بیش همان کارها زندگیش انجام می‌دهد عدالت باری تعالی باشد الله اعلم
sanaz.Mlk.,5,"این کتاب فوق العاده است، اگر از زندگی که دارین ناامیدین و به نظرتون زندگی های بهتر از این هم میتونستین داشته باشین، خوندن این کتاب رو بهتون توصیه میکنم
فظای خیلی دلنشینی داره و متنش روان و جذابه و خیلی راحت میشه شخصیت رو درک و باهاش همذات پنداری کرد
و پیام مهمی که میده شاید باعث بشه به تصمیماتی که میگیرم ساده نگر نباشیم و سهم بیشتری از قلب و منطقمون رو براش صرف کنیم",1,77,کتاب فوق‌العاده است، زندگی دارین ناامیدین نظرتون زندگی‌های بهتر میتونستین داشته باشین، خوندن کتاب بهتون توصیه می‌کنم فظای دلنشینی داره متنش روان جذابه راحت میشه شخصیت درک باهاش همذات پنداری کرد پیام مهمی میده باعث بشه تصمیماتی می‌گیرم ساده‌نگر نباشیم سهم بیشتری قلب منطقمون براش صرف کنیم
Rojin.Sadeghi,5,این کتاب از نظر من بی نظیر بود ، قبلا کتابهای روانشناسی زیادی خوندم که در لحظه تحت تاثیر جملاتش قرار گرفته باشم، اما چون سطحی و زیاد از حد شفاف و از نظرم شعاری بودن بعد از گذشت چند روز یا نهایت چند هفته از ذهنم پاک شدن و تاثیرشون رو از دست دادن ، مثل یه داروی شیمیایی ، که تا وقتی اثرش تو بدنته فایده داره و کم کم میپره ، اما این کتاب با سیر داستانی بی نظیرش و دور از جملات شعاری ، کل مفهوم، حسرت، زندگی ، آرزو ...رو برام روشن کرد، که مطمئنم هرگز فراموشش نمیکنم.🤍,1,103,کتاب نظر من بی‌نظیر بود، قبلا کتابهای روانشناسی زیادی خوندم لحظه تحت تاثیر جملاتش قرار گرفته باشم، سطحی زیاد حد شفاف نظرم شعاری بودن بعد گذشت روز نهایت هفته ذهنم پاک شدن تاثیرشون دست دادن، یه داروی شیمیایی، اثرش تو بدنته فایده داره کم‌کم میپره، کتاب سیر داستانی بی نظیرش دور جملات شعاری، کل مفهوم، حسرت، زندگی، آرزو …رو برام روشن کرد، مطمئنم فراموشش نمی‌کنم
شادمهر,5,کتاب به معنی واقعی کلمه فوق‌العاده است داستان پردازی عالی، جذابیت عالی، متن عالی این کتاب امید به زندگی‌تون بیشتر می‌کنه باعث میشه به این فکر کنید که تا چه حد تصمیمات شما در زندگی خودتون و دیگران تاثیر داره، و اینکه چقدر احتمال گوناگون در زندگی وجود داره و اینکه خاسته حقیقی و حسرتتان در زندگی چیه و رسیدن به آنها چه شگفتی ها و طبعاتی در زندگی شما و دیگران به دنبال داره و البته قطعاً به این فکر خواهید کرد که حرکت بعدی‌تون در زندگی چی می‌تونه باشه 😉,1,92,کتاب معنی واقعی کلمه فوق‌العاده داستان‌پردازی عالی، جذابیت عالی، متن عالی کتاب امید زندگی‌تون بیشتر می‌کنه باعث میشه فکر چه حد تصمیمات زندگی خودتون دیگران تاثیر داره، اینکه چقدر احتمال گوناگون زندگی وجود داره اینکه خاسته حقیقی حسرتتان زندگی چیه رسیدن چه شگفتی‌ها طبعاتی زندگی دیگران دنبال داره قطعا فکر خواهید کرد حرکت بعدی‌تون زندگی چی می‌تونه باشه
آلیا,4,"کتاب بسیار خوبی بود که می‌تونه برای سنین مختلف جالب باشه (به نظرم خوندنش توی نوجوانی تاثیر بیشتری می‌ذاره و به یاد موندنی می‌شه.) برای من، آخرش واضح بود چون هر پایان دیگری جز این، به رسالت و پیغام داستان لطمه می‌زد. غافلگیر نشدم اما این رو یک ایراد نمی‌دونم چون خود مسیر داستان جالب و روان بود. عاری از تکلف و پیچیدگی‌هایی که گاهی نویسنده‌ها برای جدی‌تر گرفته شدن اثر استفاده می‌کنن.
من هم همیشه دلم می‌خواست زندگی‌های متفاوتی رو تجربه کنم. خیلی فکر می‌کردم به «اگر آن تصمیم را نمی‌گرفتم...» و «چی می‌شد اگه...»! اما چند وقت پیش واقعن متوجه شدم که هر زندگی‌ای بدی‌ها و خوبی‌های خودش رو داره! این مسأله به من کمک کرد تا حسرت‌های زیادی رو پشت سر بذارم. این کتاب می‌تونه کمک کنه بپذیریم خود «حسرت» از پایه اشتباهه! و به نظرم چنین پذیرفتن‌هایی، به ما شکل می‌دن و گره‌های ذهنمون رو باز می‌کنن.",1,151,کتاب بسیار خوبی می‌تونه سنین مختلف جالب باشه نظرم خوندنش توی نوجوانی تاثیر بیشتری می‌ذاره یاد موندنی می‌شه من، آخرش واضح پایان دیگری این، رسالت پیغام داستان لطمه می‌زد غافلگیر نشدم ایراد نمی‌دونم خود مسیر داستان جالب روان عاری تکلف پیچیدگی‌هایی گاهی نویسنده‌ها جدی‌تر گرفته شدن اثر استفاده می‌کنن من همیشه دلم می‌خواست زندگی‌های متفاوتی تجربه کنم فکر می‌کردم «اگر تصمیم نمی‌گرفتم …» «چی می‌شد اگه …» وقت پیش واقعن متوجه شدم زندگی‌ای بدی‌ها خوبی‌های خودش داره مسأله من کمک کرد حسرت‌های زیادی پشت سر بذارم کتاب می‌تونه کمک کنه بپذیریم خود «حسرت» پایه اشتباهه نظرم چنین پذیرفتن‌هایی، شکل می‌دن گره‌های ذهنمون باز می‌کنن
کاربر ۳۰۶۶۹۰۶,5,کتابی براساس نظریه جهان های موازیست. اما فقط واسه کسایی که کوانتوم میدونن نوشته نشده.فلسفت اما فقط واسه کسایی که فیسوفن نوشته نشده. جهان بینی جدیدی رو به انسان های ناامیدن از اینکه کار هایی که یه زمانی باید انجام میدادن و ندادن میده.درست از جایی که ناامیدی، زندگی رو شروع میکنی با خودن این کتاب.,1,56,کتابی براساس نظریه جهان‌های موازیست واسه کسایی کوانتوم میدونن نوشته نشده فلسفت واسه کسایی فیسوفن نوشته نشده جهان‌بینی جدیدی انسان‌های ناامیدن اینکه کار‌هایی یه زمانی انجام میدادن ندادن میده درست جایی ناامیدی، زندگی شروع می‌کنی خودن کتاب
Yas Balal.جواد عطوی,4,"مطالعه ی این کتاب برای من حس دلهره و ترس داشت!
نکات فلسفی و آموزه زیادی داشت اما بصورت کلی حس خوبی به من منتقل نکرد این داستان!
ولی این حجم از خلاقیت توی نوشته واقعا شگفت زده ام کرد...
نویسنده بدون ترس و با ذهنی رها این کتاب رو نوشت ...
کتاب پر از ایده های ناب بود واقعا به ذهن نویسنده غبطه خوردم...",1,65,مطالعه‌ی کتاب من حس دلهره ترس داشت نکات فلسفی آموزه زیادی داشت بصورت کلی حس خوبی من منتقل نکرد داستان حجم خلاقیت توی نوشته واقعا شگفت‌زده‌ام کرد … نویسنده بدون ترس ذهنی رها کتاب نوشت … کتاب پر ایده‌های ناب واقعا ذهن نویسنده غبطه خوردم …
Amir Ra,5,کتاب جالبیه.کاملا ارزش خواندن داره.,1,5,کتاب جالبیه کاملا ارزش خواندن داره
Ali mazaheri,5,ترجمه این کتاب بی نظیره و خیلی راحت هر کسی میتونه باهاش ارتباط بگیره و غرق داستانش بشه.,1,18,ترجمه کتاب بی نظیره راحت کسی میتونه باهاش ارتباط بگیره غرق داستانش بشه
neda,5,اینقدر قشنگ نوشته شده که خودتو داخل کتاب حس میکنی با شخصیت اصلی همراه میشی ..عالیه,1,16,اینقدر قشنگ نوشته‌شده خودتو داخل کتاب حس می‌کنی شخصیت اصلی همراه میشی عالیه
علیشون,5,پیشنهاد میکنم مطالعه کنید,1,4,پیشنهاد می‌کنم مطالعه
کاربر 6282736,5,خیلی کتاب دوست داشتنی بود واقعا دلم نمیخواست تموم بشه🥹🩷,1,10,کتاب دوست‌داشتنی واقعا دلم نمی‌خواست تموم بشه
♡دختر‌کتاب‌خوان♡,5,عالی‌بود‌پیشنهاد‌می‌کنم,1,1,عالی‌بود‌پیشنهاد‌می‌کنم
دیانا,5,"بعد خواندن کتاب خیلی چیز ها توی ذهنم میچرخید ولی دوتا از مهم تریناش اینا بود :
یک اینکه هرکاری که بکنی هرچقدر که تلاش کنی تا بهترین نسخه از خودت باشی بازم نقاطی توی زندگیت پیدا میشه که باعث رنجشت باشه و کاری بابتشون از دستت برنیاد دو هروقت احساس میکنی شکست خورده ای و دیکه واست خیلی دیره بدون حتی اکه یه روز از عمرت مونده باشه فرصتی هست تا بتونی یه چیزایی رو درست کنی تا هم خودت لذت ببری هم اثر خوبی از خودت به حا بذاری پس هیچ وقت دیر نیست کتاب فوق العاده ای بود از دستش ندید",1,104,بعد خواندن کتاب چیز‌ها توی ذهنم می‌چرخید دوتا مهم تریناش اینا اینکه هرکاری بکنی هرچقدر تلاش کنی بهترین نسخه خودت باشی بازم نقاطی توی زندگیت پیدا میشه باعث رنجشت باشه کاری بابتشون دستت برنیاد دو هروقت احساس می‌کنی شکست‌خورده‌ای دیکه واست دیره بدون حتی اکه یه روز عمرت مونده باشه فرصتی بتونی یه چیزایی درست کنی خودت لذت ببری اثر خوبی خودت حا بذاری هیچ وقت دیر نیست کتاب فوق‌العاده‌ای دستش ندید
کاربر ۵۲۲۹۵۷۷,5,خب این کتاب کتاب خوبیه نکته های خوبی که ازش یاد گرفتم این بود که ما فقط چیز هایی رو می‌بینیم که قابل درک ماهست و این که افراد نسبت به شرایط و موفقیت هاشون شخصیت شون هم تاحدی تغییر میکنه و هرانتخابی که میکنیم باعث شکل گیری کلی انتخاب های دیگه میشه واین که معجزه زمانی رخ میده که ناامید میشیم و گاهی باطرز‌ فکر مون زندانی از ناامیدی می‌سازیم درحالی که باتغییر فکرمون که موجب تغییر کارهامون میشه میتونیم زندگی بهتری راداشته باشیم مثلا اون دختره که فکر خودکشی افتاده بوده طرز‌ فکریه بازنده رو داشت ولی همون فرد باتغییر فکرش تونست زندگی خوبی داشته باشه وباتبلیغ کلاس موسیقی خودش برروی درمغازه تونست سفارش بگیره و فهمید که باعث چه تغییرات خوبی درزندگی افراد شده واین باعث خوشحالیش شده بود واین که فکر می‌کرد کسی بهش اهمیت نمیده درحالی که فقط فکرش اینجوری بوده درهرحال اگه کسی هم بهش اهمیت نمی‌داد این که فقط خودش به خودش اهمیت میداد خودش یه موفقیت بود گاهی برای چیز های کوچیک هم شاد باشید حتی دیدن غروب آفتاب ممکنه غروب آفتاب واسه خیلی ها بد باشه بخواطر طرز‌ فکرشونه و برای بعضی ها خوب باشه بستگی به‌ طرز‌ فکر هرکسی داره پس ذهنیتی که باعث حس خوب و کارهای خوب میشه ارزشمنده سعی کنید چنین ذهنیتی بسازید ❤,1,217,خب کتاب کتاب خوبیه نکته‌های خوبی ازش یاد گرفتم چیز‌هایی می‌بینیم قابل‌درک ماهست این‌که افراد نسبت شرایط موفقیت هاشون شخصیت شون تاحدی تغییر میکنه هرانتخابی می‌کنیم باعث شکل‌گیری کلی انتخاب‌های دیگه میشه واین معجزه زمانی رخ میده ناامید میشیم گاهی باطرز فکر مون زندانی ناامیدی می‌سازیم درحالی‌که باتغییر فکرمون موجب تغییر کارهامون میشه میتونیم زندگی بهتری راداشته باشیم مثلا دختره فکر خودکشی افتاده بوده طرز فکریه بازنده داشت همون فرد باتغییر فکرش تونست زندگی خوبی داشته باشه وباتبلیغ کلاس موسیقی خودش برروی درمغازه تونست سفارش بگیره فهمید باعث چه تغییرات خوبی درزندگی افراد واین باعث خوشحالیش واین فکر می‌کرد کسی بهش اهمیت نمیده درحالی‌که فکرش اینجوری بوده درهرحال اگه کسی بهش اهمیت نمی‌داد این‌که خودش خودش اهمیت می‌داد خودش یه موفقیت گاهی چیز‌های کوچیک شاد باشید حتی دیدن غروب آفتاب ممکنه غروب آفتاب واسه خیلی‌ها بد باشه بخواطر طرز فکرشونه بعضی‌ها خوب باشه بستگی طرز فکر هرکسی داره ذهنیتی باعث حس خوب کارهای خوب میشه ارزشمنده سعی چنین ذهنیتی بسازید
Faezeh,5,عاااااالی☘️,1,1,عالی️
Mohsen Saadat,2,ایده کتاب جذاب است. بعد از افشای ایده در یک سوم آغاز کتاب تکرار ماجراها کسل‌کننده و ملال‌آور می‌شود. همچنین فرجام سرنوشت شخصیت اصلی تا حد زیادی قابل پیش‌بینی است. این کتاب از نظر من مناسب نوجوانانی است که ممکن است به دلایل مختلف دچار بحران‌های ذهنی و یا در جستجوی مفهوم و دلایل زندگی هستند.,0,56,ایده کتاب جذاب بعد افشای ایده سوم آغاز کتاب تکرار ماجراها کسل‌کننده ملال‌آور می‌شود فرجام سرنوشت شخصیت اصلی حد زیادی قابل پیش‌بینی کتاب نظر من مناسب نوجوانانی ممکن دلایل مختلف دچار بحران‌های ذهنی جستجوی مفهوم دلایل زندگی هستند
Artemis,5,"به نظرم کتاب خوبی برای حداقل یک بار خوندن هستش‌.
با قلم مترجم زیاد نتونستم ارتباط برقرار کنم به خصوص که غلط های تایپی هم توی کتاب دیده میشد و به جای ""ی "" از ""ه"" استفاده شده بود خیلی جاها .
اما اینا از ارزش کتاب چیزی کم نکرده بود .
اگر کمی حس رکود و ناتوانی برای ادامه‌ی زندگی داشتین و یا دارین، کتابیه که میتونه امید بخش باشه تا حد زیادی و صادقانه از خیلی از انسان های زندگی میتونه بیشتر باعث تفکر در رابطه با زندگی و زیستن و هدف بشه و کمک کنه به پیشرفت در نحوه‌ی نگرش به دنیا.",1,105,نظرم کتاب خوبی حداقل یک‌بار خوندن هستش قلم مترجم زیاد نتونستم ارتباط برقرار کنم خصوص غلط‌های تایپی توی کتاب دیده می‌شد جای «ی» «ه» استفاده‌شده جاها اینا ارزش کتاب چیزی کم نکرده کمی حس رکود ناتوانی ادامه‌ی زندگی داشتین دارین، کتابیه میتونه امید بخش باشه حد زیادی صادقانه انسان‌های زندگی میتونه بیشتر باعث تفکر رابطه زندگی زیستن هدف بشه کمک کنه پیشرفت نحوه‌ی نگرش دنیا
Eli,5,"این که اگه وسط یک زندگی بی نقص که اتفاقا خیلی هم دوسش داری از خواب بیدار بشی، این حس که تو خودت این زندگی رو با تصمیمات و تلاش خودت نساختی باعث میشه صد درصد احساس رضایت نداشته باشی. فقط زمانی واقعا خوشبختی که خودت رو با همه خوبی ها و بدی هات، با همه انتخاب های غلط و درست دوست داشته باشی و از خودت راضی باشی حتی اگه تو زندگی رویاییت قدم نزنی میدونی چرا؟
چون تو هنوز اون رویا رو داری و میتونی هر رویایی داری به دستش بیاری...",1,93,این‌که اگه وسط زندگی بی‌نقص اتفاقا دوسش داری خواب بیدار بشی، حس تو خودت زندگی تصمیمات تلاش خودت نساختی باعث میشه صد درصد احساس رضایت نداشته باشی زمانی واقعا خوشبختی خودت خوبی‌ها بدی هات، انتخاب‌های غلط درست دوست داشته باشی خودت راضی باشی حتی اگه تو زندگی رویاییت قدم نزنی میدونی چرا؟ تو هنوز رویا داری میتونی رویایی داری دستش بیاری …
زهرا خاوری,5,این کتاب تو غالب داستان خیلی خوب نشون میده که چطور خیلی از حسرت هایی که ما تو زندگزمون داریم تنها یک توهم پوچ و ناشی از احساس ناکافی بودنی هست که درونمون داریم درحالیکه حقیقت اینکه حتی اگر هزاران زندگی و انتخاب در دسترسمون باشه،تا زمانی که داشته ها و توانایی هامون رو نادیده بگیریم به رضایت و آرامش دست پیدا نمی کنیم.شدت توصیه میشه به افرادی که دچار ناامیدی و ناکامی هستن,1,74,کتاب تو غالب داستان خوب نشون میده چطور حسرت‌هایی تو زندگزمون داریم تنها توهم پوچ ناشی احساس ناکافی بودنی درونمون داریم درحالیکه حقیقت اینکه حتی هزاران زندگی انتخاب دسترسمون باشه، زمانی داشته‌ها توانایی هامون نادیده بگیریم رضایت آرامش دست پیدا نمی‌کنیم شدت توصیه میشه افرادی دچار ناامیدی ناکامی هستن
rayan_janan,2,"سلام به همه
بنظر من کتاب بیش از حد طولانی بود،تمام حرف کتاب این بود که تنها عشق و محبت توی زندگی نیاز هست که احساس رضایت از زندگی داشته باشیم وگرنه آسمان همه جا یک رنگه.
و من این نتیجه رو توی کتاب،پسرک موش کور روباه و اسب ، به شکل قشنگتری دیدم.
پیشنهاد میکنم اون کتاب رو بخونید🌹",0,60,سلام بنظر من کتاب بیش حد طولانی بود، تمام حرف کتاب تنها عشق محبت توی زندگی نیاز احساس رضایت زندگی داشته باشیم وگرنه آسمان همه‌جا رنگه من نتیجه توی کتاب، پسرک موش کور روباه اسب، شکل قشنگتری دیدم پیشنهاد می‌کنم کتاب بخونید
امین,5,بی نظیر جذاب گیرا,1,4,بی‌نظیر جذاب گیرا
ygn,4,فوق العاده بود. اولای داستان ممکن هست که خسته کننده به نظر بیاد اما بعد از بیست صفحه جذابیت داستان شروع میشه جوری که نمیتونین کتاب و زمین بذارین.,1,29,فوق‌العاده اولای داستان ممکن خسته‌کننده نظر بیاد بعد بیست صفحه جذابیت داستان شروع میشه جوری نمیتونین کتاب زمین بذارین
reyhaneh🌱,5,خیلی قشنگه 🥺,1,3,قشنگه
elnaz,5,عالیی🤍,1,1,عالیی
کاربر ۶۳۱۵۵۴۲,4,کتاب خوبیه ،دوسش داشتم,1,4,کتاب خوبیه، دوسش داشتم
M.H,5,بسیار کتاب جالبی بود و تا تمومش نکردم نتونستم رهاش کنم .بسیار امید بخش,1,14,بسیار کتاب جالبی تمومش نکردم نتونستم رهاش کنم بسیار امید بخش
هدیه داودی,5,عالی بود,1,2,عالی
کاربر 6227650,5,کتاب فوق العاده ای بود و به نظر من از واجبات ه که هر کسی این کتاب رو با دقت بخونه حتی چند بار من یک ماه از خوندن این کتاب میگذره تازه دارم میفهمم بعضی جملانش چه معنی ای داشت یا یک جمله چرا چند بار تکرار شده بود روی روند زندگی من و نگاهم ب گذشته خیلی خیلی اثر گذاشت هرچی بگم کم گفتم با اغوش باز از کتاب های اینچنینی و درین حوزه استقبال میکنم اگر خوندید و کتابی به این قشنگی سراغ داشتید معرفی کنید❤️,1,89,کتاب فوق‌العاده‌ای نظر من واجبات ه کسی کتاب دقت بخونه حتی بار من ماه خوندن کتاب میگذره تازه دارم می‌فهمم بعضی جملانش چه معنی‌ای داشت جمله چرا بار تکرار روی روند زندگی من نگاهم ب گذشته اثر گذاشت هرچی بگم کم گفتم اغوش باز کتاب‌های اینچنینی درین حوزه استقبال می‌کنم خوندید کتابی قشنگی سراغ داشتید معرفی کنید️
شاهرخ,5,این کتاب دید تازه ای به آدم برای ادامه زندگی میده مخصوصا کسایی که شاید احساس پوچی میکنن توصیه میکنم حتما بخونید,1,22,کتاب دید تازه‌ای آدم ادامه زندگی میده مخصوصا کسایی احساس پوچی میکنن توصیه می‌کنم حتما بخونید
xara,5,در خوندن این کتاب شک نکنید .. وقتی دارید کتاب میخونید میتونید آخر داستان حدس بزنید حداقل برای من که اینطور بود ولی بازم دلتون میخواد ادامه بدید.. به آخر کتاب که میرسید نا خداگاه یه حس خوبی میگیرید و انگار نگاهتون عوض میشه و حالتونو خوب میکنه:),1,48,خوندن کتاب شک نکنید دارید کتاب میخونید میتونید آخر داستان حدس بزنید حداقل من اینطور بازم دلتون میخواد ادامه بدید آخر کتاب می‌رسید نا خداگاه یه حس خوبی می‌گیرید انگار نگاهتون عوض میشه حالتونو خوب میکنه
toka,5,"سوالی که دائم شاید از خودت بپرسی (اگه این کارو میکردم؟اگه این راهو می‌رفتم ؟ اگه این اشتباه و نمی‌کردم؟اگه حواسم به فلانی بود؟ و...) واقعا اگه اون راه هارو می‌رفتی الان بهتر بود یا بدتر؟!
این کتاب جواب خیلی از اگه هامونه",1,43,سوالی دائم خودت بپرسی اگه کارو می‌کردم؟ اگه راهو می‌رفتم؟ اگه اشتباه نمی‌کردم؟ اگه حواسم فلانی بود؟ … واقعا اگه راه هارو می‌رفتی الان بهتر بدتر؟ کتاب جواب اگه هامونه
mahtab,5,خیلیییییییییی خوبه نخونین ضرر کردین😍,1,5,خوبه نخونین ضرر کردین
کاربر ۳۶۶۸۳۶۴,5,"چی بگم که بتونه حق مطلبو ادا کنه؟ این کتاب سراسر زیباییه.
هممون یه وقتایی فکر کردیم اگر میتونستیم به عقب برگردیم و تصمیمات اشتباهمونو تغییر بدیم زندگیمون چجوری میشد. این کتاب درباره همین حسرت هاس با پایانی که به کلی دیدت رو به زندگی تغییر میده و همه چیز رو روشن تر و زیباتر میکنه.",1,56,چی بگم بتونه حق مطلبو ادا کنه؟ کتاب سراسر زیباییه هممون یه وقتایی فکر کردیم میتونستیم عقب برگردیم تصمیمات اشتباهمونو تغییر بدیم زندگیمون چجوری می‌شد کتاب درباره حسرت هاس پایانی کلی دیدت زندگی تغییر میده چیز روشن‌تر زیباتر میکنه
saba,5,"_احساس می‌کردم که بازی تموم شده، مثل مهره‌ی شاهی که تنهایی روی صفحه باقی‌مونده و...
+دیگه روی صفحه شطرنج تنها نیستین. یه سرباز بهتون ملحق شده.
_تو هیچ‌وقت یه سرباز ساده نبودی.
_کتابخانه نیمه‌شب",1,34,احساس می‌کردم بازی تموم شده، مهره‌ی شاهی تنهایی روی صفحه باقی‌مونده … دیگه روی صفحه شطرنج تنها نیستین یه سرباز بهتون ملحق تو هیچ‌وقت یه سرباز ساده نبودی کتابخانه نیمه‌شب
مریم,5,به شدت توصیه میشه کتابی درباره دیدگاه آدم ها به زندگی و نحوه کنار اومدن با حسرت ها,1,18,شدت توصیه میشه کتابی درباره دیدگاه آدم‌ها زندگی نحوه کنار اومدن حسرت‌ها
دختری که ماهو نوشید,5,انقدر زیباست که توصیفی نیست . بی تی اس از کره حنوبی هم توصیه اش کرده .❤یکی از بهترین رمان ها,1,21,انقدر زیباست توصیفی نیست بی تی اس کره حنوبی توصیه‌اش کرده بهترین رمان‌ها
nasim sh,5,خیلی عالی بود من این کتاب و به آدمهایی که همش حسرت اتفاقهایی که افتاده و کارهایی که انجام نداده و تصمیمهایی که گرفته رو میخورن توصیه میکنم,1,28,عالی من کتاب آدمهایی همش حسرت اتفاقهایی افتاده کارهایی انجام نداده تصمیمهایی گرفته میخورن توصیه می‌کنم
Rozhan,1,"شاید من اولین نفری باشم که با این کتاب مخالف باشم
واقعا چیز جذابی نبود
و داستانش بچگونه بود
حتی دلم نخواست تا اخر بخونمش انقدر که بد بود‌‌‌...
اگر میخواید قدر لحظه هاتونو بدونید
برید کتاب هردو در نهایت میمیرند رو بخونید نه اینو😊",0,45,من اولین نفری باشم کتاب مخالف باشم واقعا چیز جذابی نبود داستانش بچگونه حتی دلم نخواست اخر بخونمش انقدر بد … میخواید قدر لحظه هاتونو بدونید برید کتاب هردو نهایت می‌میرند بخونید اینو
کاربر ۵۵۸۲۹۹۳,5,کتاب خوبی بود ولی من نسخه اصلیشو نگرفتم ولی توش جمله های زیبایی نوشته شده بود که مینونیم ازشون درس زندگی یاد بگیریم و این به من انگیزه داد تا آخر کتاب رو تموم کنم.,1,35,کتاب خوبی من نسخه اصلیشو نگرفتم توش جمله‌های زیبایی نوشته‌شده مینونیم ازشون درس زندگی یاد بگیریم من انگیزه داد آخر کتاب تموم کنم
لونا.,5,"این کتاب باعث میشه که بدونی همیشه تصمیم دیگه ای گرفتن بهترین راه نیست و بعضی وقت ها باید همان زندگی که در پیش گرفتی رو ادامه بدی ⃤🌿
توصیه میکنم این کتاب رو بخونید، ممکنه دیدگاه تون رو نسبت به زندگی تغییر بده⃞🪶",1,44,کتاب باعث میشه بدونی همیشه تصمیم دیگه‌ای گرفتن بهترین راه نیست بعضی وقت‌ها همان زندگی پیش گرفتی ادامه بدی ⃤ توصیه می‌کنم کتاب بخونید، ممکنه دیدگاه تون نسبت زندگی تغییر بده⃞
sky,5,"چیزی را که نگاه میکنی مهم نیست، چیزی که میبینی مهم هست.
توی زندگی قرار نیست هرچیزی که میخوای را بدست بیاری،مهم این هست که از زندگیت لذت ببری",1,29,چیزی نگاه می‌کنی مهم نیست، چیزی می‌بینی مهم توی زندگی قرار نیست هرچیزی میخوای بدست بیاری، مهم زندگیت لذت ببری
احمدی,5,با توجه به فشار شدید و استرسی که روی قشر جوان جامعه وجود دارد همیشه بار اضافی ترس از تصمیم اشتباه را به دوش میکشیم. راحت ترین راه برای هر کسی گرفتن انگشت اتهام به سوی خودش است. این کتاب به شما نشان میدهد که هر مسیری انتخاب کنید قطعا خوبی ها و بدی هایی دارد. هیچ انتخابی صد در صد صحیح و هیچ انتخابی صد در صد غلط نخواهد بود. نویسنده به زیبایی این حقیقت را در غالب داستان گنجانده. این اثر یکی از زیباترین کتاب هایی بود که خواندم,1,91,توجه فشار شدید استرسی روی قشر جوان جامعه وجود دارد همیشه بار اضافی ترس تصمیم اشتباه دوش می‌کشیم راحت‌ترین راه کسی گرفتن انگشت اتهام سوی خودش کتاب نشان می‌دهد مسیری انتخاب قطعا خوبی‌ها بدی‌هایی دارد هیچ انتخابی صد صد صحیح هیچ انتخابی صد صد غلط نخواهد نویسنده زیبایی حقیقت غالب داستان گنجانده اثر زیباترین کتاب‌هایی خواندم
کاربر ۵۸۶۸۳۱۱,5,یکی از بهترین کتاب هایی که خوندم.واقعا عالی,1,8,بهترین کتاب‌هایی خوندم واقعا عالی
مُحَمَد رُستمَی,5,کتابی که ممکنه هر کدوم از ما بخونیم برای اینکه خودمونو تو هر جایگاهی که هستیم دوست داشته باشیم ،بهترین کتابی که تو کل عمرم خوندم,1,26,کتابی ممکنه کدوم بخونیم اینکه خودمونو تو جایگاهی هستیم دوست داشته باشیم، بهترین کتابی تو کل عمرم خوندم
تفکر و تحول,5,یکی از بهترین رمان هایی بود که سال ۱۴۰۱ خوندم و بسیار لذت بردم .,1,15,بهترین رمان‌هایی سال خوندم بسیار لذت بردم
